Date,Month,Hour,DayType,Season,BusinessHours,Zone_Temp_F,Outdoor_Temp_F,Cooling_kWh
2023-07-31 09:00,7,9,Weekday,Summer,Yes,74.8,82.74,56.86
2023-07-31 10:00,7,10,Weekday,Summer,Yes,74.91,85.8,63.67
2023-07-31 11:00,7,11,Weekday,Summer,Yes,74.95,87.6,62.92
2023-07-31 12:00,7,12,Weekday,Summer,Yes,75.08,89.14,67.81
2023-07-31 13:00,7,13,Weekday,Summer,Yes,75.19,91.12,72.04
2023-07-31 14:00,7,14,Weekday,Summer,Yes,75.17,90.78,69.9
2023-07-31 15:00,7,15,Weekday,Summer,Yes,75.18,87.02,66.95
2023-07-31 16:00,7,16,Weekday,Summer,Yes,75.15,84.4,61.96
2023-07-31 17:00,7,17,Weekday,Summer,Yes,74.85,84.02,50.55
2023-07-31 18:00,7,18,Weekday,Summer,No,74.5,84.02,47.93
2023-07-31 19:00,7,19,Weekday,Summer,No,73.95,81.71,42.46
2023-07-31 20:00,7,20,Weekday,Summer,No,73.52,79.43,39.36
2023-07-31 21:00,7,21,Weekday,Summer,No,78.05,78.98,0.0
2023-07-31 22:00,7,22,Weekday,Summer,No,79.3,78.98,0.0
2023-07-31 23:00,7,23,Weekday,Summer,No,78.34,78.98,6.71
2023-08-01 00:00,8,0,Weekday,Summer,No,79.14,78.98,2.73
2023-08-01 01:00,8,1,Weekday,Summer,No,79.37,78.98,0.0
2023-08-01 02:00,8,2,Weekday,Summer,No,78.26,78.98,0.0
2023-08-01 03:00,8,3,Weekday,Summer,No,79.25,78.98,0.0
2023-08-01 04:00,8,4,Weekday,Summer,No,78.94,79.61,7.86
2023-08-01 05:00,8,5,Weekday,Summer,No,73.57,79.43,38.86
2023-08-01 06:00,8,6,Weekday,Summer,No,73.4,77.82,37.98
2023-08-01 07:00,8,7,Weekday,Summer,No,74.22,77.63,47.72
2023-08-01 08:00,8,8,Weekday,Summer,Yes,74.78,79.76,49.77
2023-08-01 09:00,8,9,Weekday,Summer,Yes,74.94,84.53,59.01
2023-08-01 10:00,8,10,Weekday,Summer,Yes,75.07,87.08,65.62
2023-08-01 11:00,8,11,Weekday,Summer,Yes,75.08,89.92,69.11
2023-08-01 12:00,8,12,Weekday,Summer,Yes,75.16,92.57,78.55
2023-08-01 13:00,8,13,Weekday,Summer,Yes,75.2,94.18,83.91
2023-08-01 14:00,8,14,Weekday,Summer,Yes,75.2,94.37,84.6
2023-08-01 15:00,8,15,Weekday,Summer,Yes,75.2,95.7,91.31
2023-08-01 16:00,8,16,Weekday,Summer,Yes,75.2,96.46,86.97
2023-08-01 17:00,8,17,Weekday,Summer,Yes,75.15,94.3,68.98
2023-08-01 18:00,8,18,Weekday,Summer,No,74.99,90.71,58.53
2023-08-01 19:00,8,19,Weekday,Summer,No,74.47,88.43,50.07
2023-08-01 20:00,8,20,Weekday,Summer,No,74.12,87.46,47.72
2023-08-01 21:00,8,21,Weekday,Summer,No,78.53,86.45,5.4
2023-08-01 22:00,8,22,Weekday,Summer,No,77.84,85.37,5.29
2023-08-01 23:00,8,23,Weekday,Summer,No,79.1,84.4,5.09
2023-08-02 00:00,8,0,Weekday,Summer,No,79.03,82.86,7.84
2023-08-02 01:00,8,1,Weekday,Summer,No,79.71,81.41,0.0
2023-08-02 02:00,8,2,Weekday,Summer,No,78.84,80.44,7.85
2023-08-02 03:00,8,3,Weekday,Summer,No,79.65,78.9,0.0
2023-08-02 04:00,8,4,Weekday,Summer,No,78.39,76.82,0.0
2023-08-02 05:00,8,5,Weekday,Summer,No,73.51,75.92,38.66
2023-08-02 06:00,8,6,Weekday,Summer,No,73.77,77.18,39.43
2023-08-02 07:00,8,7,Weekday,Summer,No,74.62,80.92,56.16
2023-08-02 08:00,8,8,Weekday,Summer,Yes,74.78,85.88,65.72
2023-08-02 09:00,8,9,Weekday,Summer,Yes,74.89,90.29,74.26
2023-08-02 10:00,8,10,Weekday,Summer,Yes,74.99,93.1,81.32
2023-08-02 11:00,8,11,Weekday,Summer,Yes,75.02,95.18,82.8
2023-08-02 12:00,8,12,Weekday,Summer,Yes,75.16,98.39,93.75
2023-08-02 13:00,8,13,Weekday,Summer,Yes,75.2,100.57,101.33
2023-08-02 14:00,8,14,Weekday,Summer,Yes,75.2,101.57,107.64
2023-08-02 15:00,8,15,Weekday,Summer,Yes,75.2,100.23,103.39
2023-08-02 16:00,8,16,Weekday,Summer,Yes,75.01,82.06,66.67
2023-08-02 17:00,8,17,Weekday,Summer,Yes,74.49,72.92,45.69
2023-08-02 18:00,8,18,Weekday,Summer,No,74.15,75.02,43.31
2023-08-02 19:00,8,19,Weekday,Summer,No,73.64,75.54,40.72
2023-08-02 20:00,8,20,Weekday,Summer,No,73.25,75.92,40.34
2023-08-02 21:00,8,21,Weekday,Summer,No,77.65,75.92,0.0
2023-08-02 22:00,8,22,Weekday,Summer,No,78.84,75.92,0.0
2023-08-02 23:00,8,23,Weekday,Summer,No,78.97,75.92,0.0
2023-08-03 00:00,8,0,Weekday,Summer,No,79.01,75.92,0.0
2023-08-03 01:00,8,1,Weekday,Summer,No,79.1,76.55,0.0
2023-08-03 02:00,8,2,Weekday,Summer,No,79.15,76.37,0.0
2023-08-03 03:00,8,3,Weekday,Summer,No,79.1,75.92,0.0
2023-08-03 04:00,8,4,Weekday,Summer,No,78.01,75.4,7.12
2023-08-03 05:00,8,5,Weekday,Summer,No,73.18,73.86,42.33
2023-08-03 06:00,8,6,Weekday,Summer,No,73.17,73.56,42.48
2023-08-03 07:00,8,7,Weekday,Summer,No,74.49,77.51,53.42
2023-08-03 08:00,8,8,Weekday,Summer,Yes,74.73,81.74,56.03
2023-08-03 09:00,8,9,Weekday,Summer,Yes,74.85,85.88,63.41
2023-08-03 10:00,8,10,Weekday,Summer,Yes,74.95,89.77,71.08
2023-08-03 11:00,8,11,Weekday,Summer,Yes,74.96,92.2,72.0
2023-08-03 12:00,8,12,Weekday,Summer,Yes,75.08,93.02,77.03
2023-08-03 13:00,8,13,Weekday,Summer,Yes,75.19,95.33,83.98
2023-08-03 14:00,8,14,Weekday,Summer,Yes,75.2,98.14,94.3
2023-08-03 15:00,8,15,Weekday,Summer,Yes,75.2,98.96,98.74
2023-08-03 16:00,8,16,Weekday,Summer,Yes,75.2,98.44,94.81
2023-08-03 17:00,8,17,Weekday,Summer,Yes,75.16,98.06,79.27
2023-08-03 18:00,8,18,Weekday,Summer,No,75.06,96.28,71.2
2023-08-03 19:00,8,19,Weekday,Summer,No,74.78,93.84,58.9
2023-08-03 20:00,8,20,Weekday,Summer,No,74.41,91.23,53.18
2023-08-03 21:00,8,21,Weekday,Summer,No,77.54,89.43,13.69
2023-08-03 22:00,8,22,Weekday,Summer,No,78.45,87.28,7.82
2023-08-03 23:00,8,23,Weekday,Summer,No,78.47,84.84,12.97
2023-08-04 00:00,8,0,Weekday,Summer,No,78.91,82.86,7.84
2023-08-04 01:00,8,1,Weekday,Summer,No,78.15,82.56,0.0
2023-08-04 02:00,8,2,Weekday,Summer,No,79.59,80.1,7.7
2023-08-04 03:00,8,3,Weekday,Summer,No,78.37,76.3,0.0
2023-08-04 04:00,8,4,Weekday,Summer,No,79.42,75.54,7.34
2023-08-04 05:00,8,5,Weekday,Summer,No,73.69,75.92,43.24
2023-08-04 06:00,8,6,Weekday,Summer,No,73.18,71.93,41.03
2023-08-04 07:00,8,7,Weekday,Summer,No,74.33,70.24,49.68
2023-08-04 08:00,8,8,Weekday,Summer,Yes,74.74,73.37,47.65
2023-08-04 09:00,8,9,Weekday,Summer,Yes,74.86,79.64,56.54
2023-08-04 10:00,8,10,Weekday,Summer,Yes,74.94,85.88,66.89
2023-08-04 11:00,8,11,Weekday,Summer,Yes,74.94,90.92,71.49
2023-08-04 12:00,8,12,Weekday,Summer,Yes,75.08,94.18,80.4
2023-08-04 13:00,8,13,Weekday,Summer,Yes,75.19,96.16,87.14
2023-08-04 14:00,8,14,Weekday,Summer,Yes,75.2,96.46,92.54
2023-08-04 15:00,8,15,Weekday,Summer,Yes,75.2,91.98,86.46
2023-08-04 16:00,8,16,Weekday,Summer,Yes,75.2,94.31,85.67
2023-08-04 17:00,8,17,Weekday,Summer,Yes,75.12,92.81,63.66
2023-08-04 18:00,8,18,Weekday,Summer,No,74.72,81.4,49.08
2023-08-04 19:00,8,19,Weekday,Summer,No,74.06,75.92,43.84
2023-08-04 20:00,8,20,Weekday,Summer,No,73.64,75.92,42.83
2023-08-04 21:00,8,21,Weekday,Summer,No,78.1,75.92,0.0
2023-08-04 22:00,8,22,Weekday,Summer,No,78.35,75.4,7.81
2023-08-04 23:00,8,23,Weekday,Summer,No,78.55,75.02,0.0
2023-08-05 00:00,8,0,Weekend,Summer,No,78.83,75.02,0.0
2023-08-05 01:00,8,1,Weekend,Summer,No,78.88,75.02,0.0
2023-08-05 02:00,8,2,Weekend,Summer,No,78.78,74.39,0.0
2023-08-05 03:00,8,3,Weekend,Summer,No,78.52,72.26,0.0
2023-08-05 04:00,8,4,Weekend,Summer,No,78.34,71.58,0.0
2023-08-05 05:00,8,5,Weekend,Summer,No,73.07,72.59,44.78
2023-08-05 06:00,8,6,Weekend,Summer,No,72.96,74.19,43.2
2023-08-05 07:00,8,7,Weekend,Summer,No,73.99,76.8,40.74
2023-08-05 08:00,8,8,Weekend,Summer,No,74.34,80.92,45.65
2023-08-05 09:00,8,9,Weekend,Summer,No,74.48,82.94,47.98
2023-08-05 10:00,8,10,Weekend,Summer,No,74.59,85.88,50.86
2023-08-05 11:00,8,11,Weekend,Summer,No,74.67,89.77,55.35
2023-08-05 12:00,8,12,Weekend,Summer,No,74.74,92.2,59.49
2023-08-05 13:00,8,13,Weekend,Summer,No,74.82,95.33,61.62
2023-08-05 14:00,8,14,Weekend,Summer,No,74.93,96.46,64.42
2023-08-05 15:00,8,15,Weekend,Summer,No,74.87,94.82,59.32
2023-08-05 16:00,8,16,Weekend,Summer,No,74.77,93.92,56.57
2023-08-05 17:00,8,17,Weekend,Summer,No,76.74,93.4,30.46
2023-08-05 18:00,8,18,Weekend,Summer,No,76.37,90.71,25.42
2023-08-05 19:00,8,19,Weekend,Summer,No,77.62,87.28,13.43
2023-08-05 20:00,8,20,Weekend,Summer,No,77.7,85.37,8.21
2023-08-05 21:00,8,21,Weekend,Summer,No,78.48,84.4,5.19
2023-08-05 22:00,8,22,Weekend,Summer,No,79.06,83.39,8.04
2023-08-05 23:00,8,23,Weekend,Summer,No,78.45,82.94,0.0
2023-08-06 00:00,8,0,Weekend,Summer,No,79.51,81.78,0.0
2023-08-06 01:00,8,1,Weekend,Summer,No,79.44,79.81,5.85
2023-08-06 02:00,8,2,Weekend,Summer,No,79.3,78.46,2.52
2023-08-06 03:00,8,3,Weekend,Summer,No,79.16,77.45,0.0
2023-08-06 04:00,8,4,Weekend,Summer,No,78.98,76.37,0.0
2023-08-06 05:00,8,5,Weekend,Summer,No,78.81,75.4,0.0
2023-08-06 06:00,8,6,Weekend,Summer,No,75.9,76.8,29.09
2023-08-06 07:00,8,7,Weekend,Summer,No,75.89,80.39,24.2
2023-08-06 08:00,8,8,Weekend,Summer,No,75.96,84.98,31.9
2023-08-06 09:00,8,9,Weekend,Summer,No,76.51,88.23,26.26
2023-08-06 10:00,8,10,Weekend,Summer,No,76.61,90.74,33.78
2023-08-06 11:00,8,11,Weekend,Summer,No,77.11,94.35,28.23
2023-08-06 12:00,8,12,Weekend,Summer,No,76.98,96.08,36.73
2023-08-06 13:00,8,13,Weekend,Summer,No,77.74,98.39,30.59
2023-08-06 14:00,8,14,Weekend,Summer,No,78.21,100.04,40.81
2023-08-06 15:00,8,15,Weekend,Summer,No,78.72,99.41,32.35
2023-08-06 16:00,8,16,Weekend,Summer,No,78.46,98.96,41.22
2023-08-06 17:00,8,17,Weekend,Summer,No,78.27,98.44,31.42
2023-08-06 18:00,8,18,Weekend,Summer,No,77.44,97.43,38.14
2023-08-06 19:00,8,19,Weekend,Summer,No,77.19,90.58,19.43
2023-08-06 20:00,8,20,Weekend,Summer,No,77.89,87.16,18.4
2023-08-06 21:00,8,21,Weekend,Summer,No,78.05,87.98,15.22
2023-08-06 22:00,8,22,Weekend,Summer,No,77.88,87.46,15.95
2023-08-06 23:00,8,23,Weekend,Summer,No,78.01,85.3,10.06
2023-08-07 00:00,8,0,Weekday,Summer,No,78.05,83.39,7.66
2023-08-07 01:00,8,1,Weekday,Summer,No,78.3,82.42,5.32
2023-08-07 02:00,8,2,Weekday,Summer,No,79.04,81.41,2.39
2023-08-07 03:00,8,3,Weekday,Summer,No,79.1,79.81,7.79
2023-08-07 04:00,8,4,Weekday,Summer,No,78.54,78.46,0.0
2023-08-07 05:00,8,5,Weekday,Summer,No,73.66,77.45,38.32
2023-08-07 06:00,8,6,Weekday,Summer,No,73.97,78.16,41.06
2023-08-07 07:00,8,7,Weekday,Summer,No,74.66,81.92,58.42
2023-08-07 08:00,8,8,Weekday,Summer,Yes,74.82,86.96,68.16
2023-08-07 09:00,8,9,Weekday,Summer,Yes,74.95,90.22,75.27
2023-08-07 10:00,8,10,Weekday,Summer,Yes,75.07,92.2,81.47
2023-08-07 11:00,8,11,Weekday,Summer,Yes,75.07,91.23,75.52
2023-08-07 12:00,8,12,Weekday,Summer,Yes,75.16,93.53,84.88
2023-08-07 13:00,8,13,Weekday,Summer,Yes,75.2,95.45,91.68
2023-08-07 14:00,8,14,Weekday,Summer,Yes,75.2,95.0,92.82
2023-08-07 15:00,8,15,Weekday,Summer,Yes,75.2,93.84,90.56
2023-08-07 16:00,8,16,Weekday,Summer,Yes,75.2,93.54,84.98
2023-08-07 17:00,8,17,Weekday,Summer,Yes,75.17,95.18,74.99
2023-08-07 18:00,8,18,Weekday,Summer,No,75.06,94.3,69.74
2023-08-07 19:00,8,19,Weekday,Summer,No,74.76,92.39,56.85
2023-08-07 20:00,8,20,Weekday,Summer,No,74.4,90.26,52.77
2023-08-07 21:00,8,21,Weekday,Summer,No,77.79,87.9,11.47
2023-08-07 22:00,8,22,Weekday,Summer,No,78.39,86.45,7.18
2023-08-07 23:00,8,23,Weekday,Summer,No,78.32,84.22,13.01
2023-08-08 00:00,8,0,Weekday,Summer,No,79.08,81.78,2.8
2023-08-08 01:00,8,1,Weekday,Summer,No,79.58,80.44,4.99
2023-08-08 02:00,8,2,Weekday,Summer,No,78.75,80.06,5.31
2023-08-08 03:00,8,3,Weekday,Summer,No,79.7,79.43,2.32
2023-08-08 04:00,8,4,Weekday,Summer,No,78.59,78.46,0.0
2023-08-08 05:00,8,5,Weekday,Summer,No,73.65,77.45,40.24
2023-08-08 06:00,8,6,Weekday,Summer,No,73.82,78.16,38.82
2023-08-08 07:00,8,7,Weekday,Summer,No,74.69,82.44,55.81
2023-08-08 08:00,8,8,Weekday,Summer,Yes,74.87,87.86,66.95
2023-08-08 09:00,8,9,Weekday,Summer,Yes,74.99,91.74,74.8
2023-08-08 10:00,8,10,Weekday,Summer,Yes,75.07,94.18,81.16
2023-08-08 11:00,8,11,Weekday,Summer,Yes,75.09,96.78,83.32
2023-08-08 12:00,8,12,Weekday,Summer,Yes,75.18,99.22,93.75
2023-08-08 13:00,8,13,Weekday,Summer,Yes,75.2,100.57,99.1
2023-08-08 14:00,8,14,Weekday,Summer,Yes,75.2,100.94,103.31
2023-08-08 15:00,8,15,Weekday,Summer,Yes,75.2,102.1,106.49
2023-08-08 16:00,8,16,Weekday,Summer,Yes,75.2,102.4,99.25
2023-08-08 17:00,8,17,Weekday,Summer,Yes,75.19,100.23,77.88
2023-08-08 18:00,8,18,Weekday,Summer,No,75.06,92.03,61.05
2023-08-08 19:00,8,19,Weekday,Summer,No,74.56,85.82,46.81
2023-08-08 20:00,8,20,Weekday,Summer,No,74.2,84.4,42.73
2023-08-08 21:00,8,21,Weekday,Summer,No,78.22,83.39,7.08
2023-08-08 22:00,8,22,Weekday,Summer,No,78.23,81.78,5.31
2023-08-08 23:00,8,23,Weekday,Summer,No,79.12,80.96,2.29
2023-08-09 00:00,8,0,Weekday,Summer,No,79.0,80.44,7.94
2023-08-09 01:00,8,1,Weekday,Summer,No,78.9,80.06,2.84
2023-08-09 02:00,8,2,Weekday,Summer,No,79.76,79.43,4.9
2023-08-09 03:00,8,3,Weekday,Summer,No,78.73,79.61,2.68
2023-08-09 04:00,8,4,Weekday,Summer,No,79.41,79.43,7.33
2023-08-09 05:00,8,5,Weekday,Summer,No,73.86,79.61,38.6
2023-08-09 06:00,8,6,Weekday,Summer,No,73.64,79.43,38.54
2023-08-09 07:00,8,7,Weekday,Summer,No,74.47,79.61,48.52
2023-08-09 08:00,8,8,Weekday,Summer,Yes,74.8,81.22,51.67
2023-08-09 09:00,8,9,Weekday,Summer,Yes,74.94,83.72,56.6
2023-08-09 10:00,8,10,Weekday,Summer,Yes,75.06,87.86,65.16
2023-08-09 11:00,8,11,Weekday,Summer,Yes,75.12,89.43,65.0
2023-08-09 12:00,8,12,Weekday,Summer,Yes,75.18,91.37,73.22
2023-08-09 13:00,8,13,Weekday,Summer,Yes,75.2,95.96,86.64
2023-08-09 14:00,8,14,Weekday,Summer,Yes,75.2,98.58,96.04
2023-08-09 15:00,8,15,Weekday,Summer,Yes,75.2,98.44,97.82
2023-08-09 16:00,8,16,Weekday,Summer,Yes,75.2,98.58,93.85
2023-08-09 17:00,8,17,Weekday,Summer,Yes,75.15,96.65,75.03
2023-08-09 18:00,8,18,Weekday,Summer,No,75.04,94.37,64.69
2023-08-09 19:00,8,19,Weekday,Summer,No,74.68,91.61,53.51
2023-08-09 20:00,8,20,Weekday,Summer,No,74.25,85.34,45.9
2023-08-09 21:00,8,21,Weekday,Summer,No,77.96,82.56,4.96
2023-08-09 22:00,8,22,Weekday,Summer,No,78.09,80.63,2.3
2023-08-09 23:00,8,23,Weekday,Summer,No,79.56,78.98,8.66
2023-08-10 00:00,8,0,Weekday,Summer,No,78.69,78.46,8.3
2023-08-10 01:00,8,1,Weekday,Summer,No,79.18,76.82,0.0
2023-08-10 02:00,8,2,Weekday,Summer,No,78.87,75.4,8.46
2023-08-10 03:00,8,3,Weekday,Summer,No,79.46,75.02,0.0
2023-08-10 04:00,8,4,Weekday,Summer,No,78.36,75.02,0.0
2023-08-10 05:00,8,5,Weekday,Summer,No,73.51,74.39,48.72
2023-08-10 06:00,8,6,Weekday,Summer,No,73.38,75.1,45.11
2023-08-10 07:00,8,7,Weekday,Summer,No,74.32,77.18,55.88
2023-08-10 08:00,8,8,Weekday,Summer,Yes,74.68,78.08,55.38
2023-08-10 09:00,8,9,Weekday,Summer,Yes,74.8,79.24,51.93
2023-08-10 10:00,8,10,Weekday,Summer,Yes,74.96,80.06,54.79
2023-08-10 11:00,8,11,Weekday,Summer,Yes,75.03,83.52,58.38
2023-08-10 12:00,8,12,Weekday,Summer,Yes,75.13,87.78,67.3
2023-08-10 13:00,8,13,Weekday,Summer,Yes,75.2,91.9,75.03
2023-08-10 14:00,8,14,Weekday,Summer,Yes,75.2,91.61,76.15
2023-08-10 15:00,8,15,Weekday,Summer,Yes,75.2,89.43,70.47
2023-08-10 16:00,8,16,Weekday,Summer,Yes,75.15,86.65,63.69
2023-08-10 17:00,8,17,Weekday,Summer,Yes,74.98,84.92,51.37
2023-08-10 18:00,8,18,Weekday,Summer,No,74.6,84.4,49.37
2023-08-10 19:00,8,19,Weekday,Summer,No,74.1,83.39,45.27
2023-08-10 20:00,8,20,Weekday,Summer,No,73.72,81.78,42.69
2023-08-10 21:00,8,21,Weekday,Summer,No,78.36,80.96,0.0
2023-08-10 22:00,8,22,Weekday,Summer,No,79.52,78.65,0.0
2023-08-10 23:00,8,23,Weekday,Summer,No,78.01,73.54,7.58
2023-08-11 00:00,8,0,Weekday,Summer,No,78.71,71.06,0.0
2023-08-11 01:00,8,1,Weekday,Summer,No,78.61,70.43,0.0
2023-08-11 02:00,8,2,Weekday,Summer,No,78.44,69.98,0.0
2023-08-11 03:00,8,3,Weekday,Summer,No,78.49,70.61,0.0
2023-08-11 04:00,8,4,Weekday,Summer,No,78.59,71.06,0.0
2023-08-11 05:00,8,5,Weekday,Summer,No,73.09,71.06,43.23
2023-08-11 06:00,8,6,Weekday,Summer,No,72.84,71.06,40.92
2023-08-11 07:00,8,7,Weekday,Summer,No,74.35,72.74,51.38
2023-08-11 08:00,8,8,Weekday,Summer,Yes,74.68,75.1,54.74
2023-08-11 09:00,8,9,Weekday,Summer,Yes,74.76,77.18,57.54
2023-08-11 10:00,8,10,Weekday,Summer,Yes,74.83,80.39,54.59
2023-08-11 11:00,8,11,Weekday,Summer,Yes,74.83,83.72,57.1
2023-08-11 12:00,8,12,Weekday,Summer,Yes,74.97,87.34,65.64
2023-08-11 13:00,8,13,Weekday,Summer,Yes,74.97,80.87,57.44
2023-08-11 14:00,8,14,Weekday,Summer,Yes,75.17,80.79,59.72
2023-08-11 15:00,8,15,Weekday,Summer,Yes,75.2,86.7,68.24
2023-08-11 16:00,8,16,Weekday,Summer,Yes,75.17,87.46,63.74
2023-08-11 17:00,8,17,Weekday,Summer,Yes,75.03,87.08,51.29
2023-08-11 18:00,8,18,Weekday,Summer,No,74.85,84.14,47.49
2023-08-11 19:00,8,19,Weekday,Summer,No,74.16,80.88,41.01
2023-08-11 20:00,8,20,Weekday,Summer,No,73.64,79.43,39.0
2023-08-11 21:00,8,21,Weekday,Summer,No,78.08,78.46,0.0
2023-08-11 22:00,8,22,Weekday,Summer,No,79.25,78.08,0.0
2023-08-11 23:00,8,23,Weekday,Summer,No,79.11,76.82,0.0
2023-08-12 00:00,8,0,Weekend,Summer,No,78.99,75.92,0.0
2023-08-12 01:00,8,1,Weekend,Summer,No,78.94,75.4,0.0
2023-08-12 02:00,8,2,Weekend,Summer,No,78.87,75.02,0.0
2023-08-12 03:00,8,3,Weekend,Summer,No,78.82,75.02,0.0
2023-08-12 04:00,8,4,Weekend,Summer,No,78.74,74.39,0.0
2023-08-12 05:00,8,5,Weekend,Summer,No,73.24,73.94,37.94
2023-08-12 06:00,8,6,Weekend,Summer,No,72.77,73.94,37.12
2023-08-12 07:00,8,7,Weekend,Summer,No,73.88,76.88,39.58
2023-08-12 08:00,8,8,Weekend,Summer,No,74.33,80.13,43.04
2023-08-12 09:00,8,9,Weekend,Summer,No,74.52,83.9,47.51
2023-08-12 10:00,8,10,Weekend,Summer,No,74.65,87.16,51.32
2023-08-12 11:00,8,11,Weekend,Summer,No,74.75,89.14,54.6
2023-08-12 12:00,8,12,Weekend,Summer,No,74.81,92.27,60.58
2023-08-12 13:00,8,13,Weekend,Summer,No,74.84,95.18,61.88
2023-08-12 14:00,8,14,Weekend,Summer,No,74.9,94.82,60.52
2023-08-12 15:00,8,15,Weekend,Summer,No,74.87,95.18,61.08
2023-08-12 16:00,8,16,Weekend,Summer,No,74.76,96.6,59.99
2023-08-12 17:00,8,17,Weekend,Summer,No,76.7,94.67,31.1
2023-08-12 18:00,8,18,Weekend,Summer,No,76.41,93.02,26.82
2023-08-12 19:00,8,19,Weekend,Summer,No,77.45,91.23,16.95
2023-08-12 20:00,8,20,Weekend,Summer,No,77.62,87.02,14.51
2023-08-12 21:00,8,21,Weekend,Summer,No,78.68,84.92,4.91
2023-08-12 22:00,8,22,Weekend,Summer,No,78.38,83.24,2.3
2023-08-12 23:00,8,23,Weekend,Summer,No,78.2,80.26,0.0
2023-08-13 00:00,8,0,Weekend,Summer,No,78.98,78.46,0.0
2023-08-13 01:00,8,1,Weekend,Summer,No,78.99,78.08,0.0
2023-08-13 02:00,8,2,Weekend,Summer,No,78.83,76.3,0.0
2023-08-13 03:00,8,3,Weekend,Summer,No,78.61,75.02,0.0
2023-08-13 04:00,8,4,Weekend,Summer,No,78.44,74.39,0.0
2023-08-13 05:00,8,5,Weekend,Summer,No,78.26,73.42,0.0
2023-08-13 06:00,8,6,Weekend,Summer,No,76.32,74.72,20.08
2023-08-13 07:00,8,7,Weekend,Summer,No,75.25,78.33,27.32
2023-08-13 08:00,8,8,Weekend,Summer,No,75.9,82.37,25.05
2023-08-13 09:00,8,9,Weekend,Summer,No,76.14,87.48,28.91
2023-08-13 10:00,8,10,Weekend,Summer,No,76.85,91.12,27.67
2023-08-13 11:00,8,11,Weekend,Summer,No,76.7,93.1,30.77
2023-08-13 12:00,8,12,Weekend,Summer,No,77.06,96.86,29.87
2023-08-13 13:00,8,13,Weekend,Summer,No,77.43,98.96,34.01
2023-08-13 14:00,8,14,Weekend,Summer,No,78.28,100.74,33.35
2023-08-13 15:00,8,15,Weekend,Summer,No,78.36,101.39,37.17
2023-08-13 16:00,8,16,Weekend,Summer,No,78.62,99.78,34.59
2023-08-13 17:00,8,17,Weekend,Summer,No,78.21,98.96,36.93
2023-08-13 18:00,8,18,Weekend,Summer,No,77.99,97.28,31.65
2023-08-13 19:00,8,19,Weekend,Summer,No,76.69,93.66,30.35
2023-08-13 20:00,8,20,Weekend,Summer,No,77.81,89.1,13.85
2023-08-13 21:00,8,21,Weekend,Summer,No,77.54,84.66,15.12
2023-08-13 22:00,8,22,Weekend,Summer,No,78.43,81.26,6.36
2023-08-13 23:00,8,23,Weekend,Summer,No,77.86,80.06,0.0
2023-08-14 00:00,8,0,Weekday,Summer,No,78.46,79.43,6.23
2023-08-14 01:00,8,1,Weekday,Summer,No,79.14,78.46,4.08
2023-08-14 02:00,8,2,Weekday,Summer,No,78.46,77.45,2.03
2023-08-14 03:00,8,3,Weekday,Summer,No,79.29,76.37,0.0
2023-08-14 04:00,8,4,Weekday,Summer,No,78.09,75.4,5.68
2023-08-14 05:00,8,5,Weekday,Summer,No,73.35,75.02,31.77
2023-08-14 06:00,8,6,Weekday,Summer,No,73.67,75.54,31.68
2023-08-14 07:00,8,7,Weekday,Summer,No,74.56,79.49,41.79
2023-08-14 08:00,8,8,Weekday,Summer,Yes,74.76,84.35,50.01
2023-08-14 09:00,8,9,Weekday,Summer,Yes,74.87,87.16,56.12
2023-08-14 10:00,8,10,Weekday,Summer,Yes,74.95,89.77,61.92
2023-08-14 11:00,8,11,Weekday,Summer,Yes,74.97,92.72,63.54
2023-08-14 12:00,8,12,Weekday,Summer,Yes,75.1,93.92,68.31
2023-08-14 13:00,8,13,Weekday,Summer,Yes,75.19,94.55,70.67
2023-08-14 14:00,8,14,Weekday,Summer,Yes,75.2,95.63,76.96
2023-08-14 15:00,8,15,Weekday,Summer,Yes,75.2,96.08,81.46
2023-08-14 16:00,8,16,Weekday,Summer,Yes,75.2,96.08,77.91
2023-08-14 17:00,8,17,Weekday,Summer,Yes,75.14,94.82,62.36
2023-08-14 18:00,8,18,Weekday,Summer,No,75.0,92.24,53.63
2023-08-14 19:00,8,19,Weekday,Summer,No,74.59,89.88,43.16
2023-08-14 20:00,8,20,Weekday,Summer,No,74.12,86.65,38.31
2023-08-14 21:00,8,21,Weekday,Summer,No,78.29,84.4,2.17
2023-08-14 22:00,8,22,Weekday,Summer,No,79.1,81.71,4.18
2023-08-14 23:00,8,23,Weekday,Summer,No,79.07,78.9,3.63
2023-08-15 00:00,8,0,Weekday,Summer,No,78.7,77.45,1.79
2023-08-15 01:00,8,1,Weekday,Summer,No,79.12,75.84,0.0
2023-08-15 02:00,8,2,Weekday,Summer,No,78.73,72.08,0.0
2023-08-15 03:00,8,3,Weekday,Summer,No,78.27,69.46,0.0
2023-08-15 04:00,8,4,Weekday,Summer,No,78.03,67.82,0.0
2023-08-15 05:00,8,5,Weekday,Summer,No,72.83,66.92,20.12
2023-08-15 06:00,8,6,Weekday,Summer,No,73.07,69.86,22.52
2023-08-15 07:00,8,7,Weekday,Summer,No,74.37,76.06,34.48
2023-08-15 08:00,8,8,Weekday,Summer,Yes,74.66,81.92,43.34
2023-08-15 09:00,8,9,Weekday,Summer,Yes,74.79,86.33,52.56
