DateTime,Month,Hour,DayType,Season,BusinessHours,Electricity_kWh,Cooling_kWh,HeatingElec_kWh,Lighting_kWh,Equipment_kWh,Gas_kWh
2023-01-12 11:00,1,11,Weekday,Winter,Yes,138.19,16.62,6.93,48.25,62.05,2.19
2023-01-12 12:00,1,12,Weekday,Winter,Yes,145.08,23.5,7.12,48.25,61.51,2.19
2023-01-12 13:00,1,13,Weekday,Winter,Yes,146.62,28.06,1.63,48.25,63.66,2.19
2023-01-12 14:00,1,14,Weekday,Winter,Yes,142.11,28.65,0.13,48.25,60.13,2.19
2023-01-12 15:00,1,15,Weekday,Winter,Yes,143.07,29.75,0.01,48.25,60.13,1.1
2023-01-12 16:00,1,16,Weekday,Winter,Yes,146.48,30.29,0.06,48.25,63.02,2.19
2023-01-12 17:00,1,17,Weekday,Winter,Yes,134.14,20.69,1.6,37.53,62.79,1.1
2023-01-12 18:00,1,18,Weekday,Winter,No,100.68,13.16,6.12,26.8,36.02,1.1
2023-01-12 19:00,1,19,Weekday,Winter,No,97.51,5.24,13.45,26.8,33.45,1.1
2023-01-12 20:00,1,20,Weekday,Winter,No,85.59,0.28,22.57,16.08,28.09,1.1
2023-01-12 21:00,1,21,Weekday,Winter,No,89.28,0.0,27.82,16.08,26.8,1.1
2023-01-12 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-12 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-13 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-13 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-13 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-13 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-13 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-13 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-13 06:00,1,6,Weekday,Winter,No,126.41,0.0,81.03,5.36,21.44,1.1
2023-01-13 07:00,1,7,Weekday,Winter,No,122.14,0.0,64.67,16.08,32.68,1.1
2023-01-13 08:00,1,8,Weekday,Winter,Yes,148.08,0.0,25.63,48.25,70.4,1.1
2023-01-13 09:00,1,9,Weekday,Winter,Yes,129.6,0.0,15.53,48.25,62.05,2.19
2023-01-13 10:00,1,10,Weekday,Winter,Yes,125.69,2.82,10.51,48.25,60.13,1.1
2023-01-13 11:00,1,11,Weekday,Winter,Yes,132.48,10.37,7.37,48.25,62.05,2.19
2023-01-13 12:00,1,12,Weekday,Winter,Yes,140.07,18.04,7.45,48.25,61.51,3.27
2023-01-13 13:00,1,13,Weekday,Winter,Yes,142.32,23.75,1.57,48.25,63.66,2.19
2023-01-13 14:00,1,14,Weekday,Winter,Yes,140.25,26.89,0.06,48.25,60.13,1.1
2023-01-13 15:00,1,15,Weekday,Winter,Yes,140.15,26.93,0.05,48.25,60.13,2.19
2023-01-13 16:00,1,16,Weekday,Winter,Yes,139.39,23.32,0.21,48.25,63.02,2.19
2023-01-13 17:00,1,17,Weekday,Winter,Yes,129.33,15.42,2.11,37.53,62.79,1.1
2023-01-13 18:00,1,18,Weekday,Winter,No,97.83,7.93,8.51,26.8,36.02,1.1
2023-01-13 19:00,1,19,Weekday,Winter,No,97.67,4.08,14.76,26.8,33.45,1.1
2023-01-13 20:00,1,20,Weekday,Winter,No,87.96,0.4,24.82,16.08,28.09,1.1
2023-01-13 21:00,1,21,Weekday,Winter,No,94.51,0.0,33.05,16.08,26.8,0.02
2023-01-13 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-01-13 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-14 00:00,1,0,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 01:00,1,1,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-14 02:00,1,2,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-14 03:00,1,3,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 04:00,1,4,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-14 05:00,1,5,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 06:00,1,6,Weekend,Winter,No,135.64,0.0,90.26,5.36,21.44,0.02
2023-01-14 07:00,1,7,Weekend,Winter,No,114.65,0.0,74.0,5.36,26.58,1.1
2023-01-14 08:00,1,8,Weekend,Winter,No,104.75,0.0,42.88,26.8,31.3,1.1
2023-01-14 09:00,1,9,Weekend,Winter,No,90.97,0.16,26.69,26.8,33.55,1.1
2023-01-14 10:00,1,10,Weekend,Winter,No,89.28,5.67,20.42,26.8,32.58,1.1
2023-01-14 11:00,1,11,Weekend,Winter,No,96.68,13.83,17.09,26.8,34.83,1.1
2023-01-14 12:00,1,12,Weekend,Winter,No,101.06,21.71,14.58,26.8,33.55,1.1
2023-01-14 13:00,1,13,Weekend,Winter,No,99.01,28.6,8.13,26.8,30.98,1.1
2023-01-14 14:00,1,14,Weekend,Winter,No,73.17,29.91,9.48,8.04,21.33,0.02
2023-01-14 15:00,1,15,Weekend,Winter,No,72.61,29.66,10.54,8.04,20.05,1.1
2023-01-14 16:00,1,16,Weekend,Winter,No,70.26,27.72,10.09,8.04,20.37,1.1
2023-01-14 17:00,1,17,Weekend,Winter,No,69.39,21.53,16.0,2.68,18.01,0.02
2023-01-14 18:00,1,18,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 19:00,1,19,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-14 20:00,1,20,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 21:00,1,21,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-14 22:00,1,22,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-14 23:00,1,23,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 00:00,1,0,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-15 01:00,1,1,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 02:00,1,2,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 03:00,1,3,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-15 04:00,1,4,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 05:00,1,5,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-15 06:00,1,6,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 07:00,1,7,Weekend,Winter,No,23.71,0.0,0.0,2.68,16.08,0.02
2023-01-15 08:00,1,8,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-15 09:00,1,9,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-15 10:00,1,10,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-15 11:00,1,11,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-15 12:00,1,12,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-15 13:00,1,13,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-15 14:00,1,14,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-15 15:00,1,15,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-15 16:00,1,16,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-15 17:00,1,17,Weekend,Winter,No,26.17,0.0,0.0,2.68,16.08,1.1
2023-01-15 18:00,1,18,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 19:00,1,19,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 20:00,1,20,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-15 21:00,1,21,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-15 22:00,1,22,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-15 23:00,1,23,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 00:00,1,0,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 01:00,1,1,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-16 02:00,1,2,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 03:00,1,3,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-16 04:00,1,4,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 05:00,1,5,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 06:00,1,6,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-16 07:00,1,7,Weekday,Winter,No,23.71,0.0,0.0,2.68,16.08,0.02
2023-01-16 08:00,1,8,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-16 09:00,1,9,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-16 10:00,1,10,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-16 11:00,1,11,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-16 12:00,1,12,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-16 13:00,1,13,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-16 14:00,1,14,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-16 15:00,1,15,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-16 16:00,1,16,Weekday,Winter,Yes,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-16 17:00,1,17,Weekday,Winter,Yes,26.17,0.0,0.0,2.68,16.08,0.02
2023-01-16 18:00,1,18,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-16 19:00,1,19,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 20:00,1,20,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-16 21:00,1,21,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 22:00,1,22,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-16 23:00,1,23,Weekday,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-17 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-17 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-17 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-17 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-17 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-17 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-17 06:00,1,6,Weekday,Winter,No,139.41,0.0,94.04,5.36,21.44,1.1
2023-01-17 07:00,1,7,Weekday,Winter,No,131.36,0.0,73.89,16.08,32.68,1.1
2023-01-17 08:00,1,8,Weekday,Winter,Yes,155.12,0.0,32.7,48.25,70.4,1.1
2023-01-17 09:00,1,9,Weekday,Winter,Yes,134.25,0.0,20.18,48.25,62.05,2.19
2023-01-17 10:00,1,10,Weekday,Winter,Yes,125.13,0.27,12.68,48.25,60.13,2.19
2023-01-17 11:00,1,11,Weekday,Winter,Yes,128.47,2.85,11.27,48.25,62.05,2.19
2023-01-17 12:00,1,12,Weekday,Winter,Yes,134.12,5.69,14.37,48.25,61.51,2.19
2023-01-17 13:00,1,13,Weekday,Winter,Yes,132.88,8.38,8.08,48.25,63.66,2.19
2023-01-17 14:00,1,14,Weekday,Winter,Yes,126.7,10.06,3.81,48.25,60.13,2.19
2023-01-17 15:00,1,15,Weekday,Winter,Yes,126.93,10.96,3.3,48.25,60.13,1.1
2023-01-17 16:00,1,16,Weekday,Winter,Yes,127.61,8.78,3.48,48.25,63.02,2.19
2023-01-17 17:00,1,17,Weekday,Winter,Yes,124.07,4.04,8.38,37.53,62.79,1.1
2023-01-17 18:00,1,18,Weekday,Winter,No,100.94,0.7,18.85,26.8,36.02,1.1
2023-01-17 19:00,1,19,Weekday,Winter,No,104.51,0.0,25.68,26.8,33.45,1.1
2023-01-17 20:00,1,20,Weekday,Winter,No,98.07,0.0,35.33,16.08,28.09,1.1
2023-01-17 21:00,1,21,Weekday,Winter,No,103.18,0.0,41.72,16.08,26.8,1.1
2023-01-17 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-17 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-18 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-18 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-18 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-18 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-18 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-18 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-18 06:00,1,6,Weekday,Winter,No,146.97,0.0,101.59,5.36,21.44,1.1
2023-01-18 07:00,1,7,Weekday,Winter,No,133.64,0.0,76.18,16.08,32.68,1.15
2023-01-18 08:00,1,8,Weekday,Winter,Yes,154.53,0.0,32.11,48.25,70.4,2.19
2023-01-18 09:00,1,9,Weekday,Winter,Yes,132.79,0.0,18.72,48.25,62.05,2.19
2023-01-18 10:00,1,10,Weekday,Winter,Yes,126.55,0.0,14.33,48.25,60.13,1.1
2023-01-18 11:00,1,11,Weekday,Winter,Yes,126.67,0.82,11.53,48.25,62.05,2.19
2023-01-18 12:00,1,12,Weekday,Winter,Yes,129.34,2.78,12.84,48.25,61.51,3.27
2023-01-18 13:00,1,13,Weekday,Winter,Yes,127.7,4.16,7.38,48.25,63.66,2.19
2023-01-18 14:00,1,14,Weekday,Winter,Yes,120.42,3.7,4.43,48.25,60.13,1.1
2023-01-18 15:00,1,15,Weekday,Winter,Yes,119.68,3.89,3.49,48.25,60.13,2.19
2023-01-18 16:00,1,16,Weekday,Winter,Yes,122.66,3.71,3.76,48.25,63.02,2.19
2023-01-18 17:00,1,17,Weekday,Winter,Yes,122.86,0.67,10.51,37.53,62.79,1.1
2023-01-18 18:00,1,18,Weekday,Winter,No,104.14,0.0,22.75,26.8,36.02,1.1
2023-01-18 19:00,1,19,Weekday,Winter,No,108.57,0.0,29.75,26.8,33.45,1.1
2023-01-18 20:00,1,20,Weekday,Winter,No,101.91,0.0,39.17,16.08,28.09,1.1
2023-01-18 21:00,1,21,Weekday,Winter,No,107.71,0.0,46.25,16.08,26.8,0.02
2023-01-18 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-01-18 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-19 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-19 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-19 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-19 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-19 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-19 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,1.1
2023-01-19 06:00,1,6,Weekday,Winter,No,171.39,0.0,126.01,5.36,21.44,0.03
2023-01-19 07:00,1,7,Weekday,Winter,No,156.77,0.0,99.3,16.08,32.68,22.29
2023-01-19 08:00,1,8,Weekday,Winter,Yes,184.93,0.0,62.51,48.25,70.4,7.71
2023-01-19 09:00,1,9,Weekday,Winter,Yes,152.33,0.0,38.26,48.25,62.05,1.1
2023-01-19 10:00,1,10,Weekday,Winter,Yes,137.97,0.0,25.83,48.25,60.13,2.19
2023-01-19 11:00,1,11,Weekday,Winter,Yes,133.5,0.0,19.43,48.25,62.05,2.19
2023-01-19 12:00,1,12,Weekday,Winter,Yes,134.79,1.73,19.53,48.25,61.51,2.19
2023-01-19 13:00,1,13,Weekday,Winter,Yes,131.49,4.63,11.04,48.25,63.66,3.27
2023-01-19 14:00,1,14,Weekday,Winter,Yes,125.94,7.99,5.55,48.25,60.13,1.1
2023-01-19 15:00,1,15,Weekday,Winter,Yes,126.1,9.17,4.74,48.25,60.13,2.19
2023-01-19 16:00,1,16,Weekday,Winter,Yes,132.59,8.44,9.04,48.25,63.02,1.1
2023-01-19 17:00,1,17,Weekday,Winter,Yes,131.17,6.6,15.4,37.53,62.79,2.19
2023-01-19 18:00,1,18,Weekday,Winter,No,109.52,3.37,24.76,26.8,36.02,1.1
2023-01-19 19:00,1,19,Weekday,Winter,No,109.51,0.28,30.4,26.8,33.45,1.1
2023-01-19 20:00,1,20,Weekday,Winter,No,103.37,0.0,40.62,16.08,28.09,0.02
2023-01-19 21:00,1,21,Weekday,Winter,No,109.85,0.0,48.39,16.08,26.8,1.1
2023-01-19 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-19 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-20 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-20 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-20 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-20 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-20 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-20 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-20 06:00,1,6,Weekday,Winter,No,167.3,0.0,121.92,5.36,21.44,1.1
2023-01-20 07:00,1,7,Weekday,Winter,No,150.41,0.0,92.94,16.08,32.68,21.49
2023-01-20 08:00,1,8,Weekday,Winter,Yes,167.56,0.0,45.14,48.25,70.4,9.33
2023-01-20 09:00,1,9,Weekday,Winter,Yes,140.55,0.0,26.48,48.25,62.05,2.19
2023-01-20 10:00,1,10,Weekday,Winter,Yes,131.23,0.0,19.04,48.25,60.13,2.19
2023-01-20 11:00,1,11,Weekday,Winter,Yes,130.22,0.0,15.84,48.25,62.05,2.19
2023-01-20 12:00,1,12,Weekday,Winter,Yes,133.59,0.35,19.16,48.25,61.51,2.19
2023-01-20 13:00,1,13,Weekday,Winter,Yes,130.98,2.65,11.86,48.25,63.66,2.19
2023-01-20 14:00,1,14,Weekday,Winter,Yes,123.48,4.38,6.22,48.25,60.13,2.19
2023-01-20 15:00,1,15,Weekday,Winter,Yes,123.19,5.5,5.01,48.25,60.13,1.1
2023-01-20 16:00,1,16,Weekday,Winter,Yes,125.24,4.45,5.39,48.25,63.02,2.19
2023-01-20 17:00,1,17,Weekday,Winter,Yes,120.85,0.92,10.72,37.53,62.79,1.1
2023-01-20 18:00,1,18,Weekday,Winter,No,103.45,0.0,22.06,26.8,36.02,2.19
2023-01-20 19:00,1,19,Weekday,Winter,No,108.92,0.0,30.09,26.8,33.45,0.02
2023-01-20 20:00,1,20,Weekday,Winter,No,103.38,0.0,40.63,16.08,28.09,1.1
2023-01-20 21:00,1,21,Weekday,Winter,No,109.62,0.0,48.16,16.08,26.8,1.1
2023-01-20 22:00,1,22,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-20 23:00,1,23,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-21 00:00,1,0,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 01:00,1,1,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 02:00,1,2,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-21 03:00,1,3,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 04:00,1,4,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-21 05:00,1,5,Weekend,Winter,No,36.43,0.0,2.4,2.68,16.08,0.02
2023-01-21 06:00,1,6,Weekend,Winter,No,176.3,0.0,130.92,5.36,21.44,1.1
2023-01-21 07:00,1,7,Weekend,Winter,No,144.33,0.0,103.68,5.36,26.58,21.12
2023-01-21 08:00,1,8,Weekend,Winter,No,126.4,0.0,64.53,26.8,31.3,9.39
2023-01-21 09:00,1,9,Weekend,Winter,No,106.38,0.0,42.26,26.8,33.55,1.1
2023-01-21 10:00,1,10,Weekend,Winter,No,97.1,0.0,33.94,26.8,32.58,1.1
2023-01-21 11:00,1,11,Weekend,Winter,No,97.08,1.73,29.86,26.8,34.83,1.1
2023-01-21 12:00,1,12,Weekend,Winter,No,97.92,6.7,26.8,26.8,33.55,1.1
2023-01-21 13:00,1,13,Weekend,Winter,No,94.2,10.25,21.9,26.8,30.98,1.1
2023-01-21 14:00,1,14,Weekend,Winter,No,72.21,13.71,24.95,8.04,21.33,1.1
2023-01-21 15:00,1,15,Weekend,Winter,No,71.62,15.83,23.67,8.04,20.05,1.1
2023-01-21 16:00,1,16,Weekend,Winter,No,68.96,14.03,22.69,8.04,20.37,0.02
2023-01-21 17:00,1,17,Weekend,Winter,No,70.01,9.15,31.46,2.68,18.01,1.1
2023-01-21 18:00,1,18,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 19:00,1,19,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-21 20:00,1,20,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 21:00,1,21,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-21 22:00,1,22,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-21 23:00,1,23,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-22 00:00,1,0,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 01:00,1,1,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-22 02:00,1,2,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 03:00,1,3,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 04:00,1,4,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-22 05:00,1,5,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 06:00,1,6,Weekend,Winter,No,35.01,0.0,1.21,2.68,16.08,1.1
2023-01-22 07:00,1,7,Weekend,Winter,No,26.42,0.0,2.26,2.68,16.08,0.02
2023-01-22 08:00,1,8,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-22 09:00,1,9,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-22 10:00,1,10,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,0.02
2023-01-22 11:00,1,11,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-22 12:00,1,12,Weekend,Winter,No,24.88,4.91,0.0,2.68,16.08,0.02
2023-01-22 13:00,1,13,Weekend,Winter,No,29.95,9.22,0.0,2.68,16.08,1.1
2023-01-22 14:00,1,14,Weekend,Winter,No,31.91,10.9,0.0,2.68,16.08,0.02
2023-01-22 15:00,1,15,Weekend,Winter,No,25.83,5.86,0.0,2.68,16.08,0.02
2023-01-22 16:00,1,16,Weekend,Winter,No,18.77,0.0,0.0,2.68,16.08,1.1
2023-01-22 17:00,1,17,Weekend,Winter,No,23.71,0.0,0.0,2.68,16.08,0.02
2023-01-22 18:00,1,18,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-22 19:00,1,19,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 20:00,1,20,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 21:00,1,21,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-22 22:00,1,22,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,0.02
2023-01-22 23:00,1,23,Weekend,Winter,No,33.58,0.0,0.0,2.68,16.08,1.1
2023-01-23 00:00,1,0,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-23 01:00,1,1,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-23 02:00,1,2,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-23 03:00,1,3,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,0.02
2023-01-23 04:00,1,4,Weekday,Winter,No,38.94,0.0,0.0,2.68,21.44,1.1
2023-01-23 05:00,1,5,Weekday,Winter,No,41.62,0.0,0.0,5.36,21.44,0.02
2023-01-23 06:00,1,6,Weekday,Winter,No,173.9,0.0,128.52,5.36,21.44,1.1
2023-01-23 07:00,1,7,Weekday,Winter,No,158.25,0.0,100.78,16.08,32.68,3.81
2023-01-23 08:00,1,8,Weekday,Winter,Yes,183.37,0.0,60.95,48.25,70.4,1.1
2023-01-23 09:00,1,9,Weekday,Winter,Yes,161.09,0.0,47.02,48.25,62.05,2.19
2023-01-23 10:00,1,10,Weekday,Winter,Yes,150.68,0.0,38.53,48.25,60.13,1.1
2023-01-23 11:00,1,11,Weekday,Winter,Yes,143.75,0.0,29.68,48.25,62.05,2.19
2023-01-23 12:00,1,12,Weekday,Winter,Yes,146.89,0.0,33.37,48.25,61.51,3.27
2023-01-23 13:00,1,13,Weekday,Winter,Yes,135.34,0.0,19.67,48.25,63.66,2.19
2023-01-23 14:00,1,14,Weekday,Winter,Yes,135.43,0.0,23.29,48.25,60.13,2.19
2023-01-23 15:00,1,15,Weekday,Winter,Yes,125.26,0.0,13.11,48.25,60.13,1.1
2023-01-23 16:00,1,16,Weekday,Winter,Yes,128.11,0.0,13.08,48.25,63.02,2.19
2023-01-23 17:00,1,17,Weekday,Winter,Yes,129.44,0.0,20.34,37.53,62.79,1.1
2023-01-23 18:00,1,18,Weekday,Winter,No,121.26,0.0,39.86,26.8,36.02,1.1
2023-01-23 19:00,1,19,Weekday,Winter,No,125.7,0.0,46.88,26.8,33.45,1.1
2023-01-23 20:00,1,20,Weekday,Winter,No,123.44,0.0,60.69,16.08,28.09,1.19
2023-01-23 21:00,1,21,Weekday,Winter,No,128.33,0.0,66.87,16.08,26.8,0.14
